event_id,treated_cve,treated_event_date,control_cve,control_future_event_date,candidate_rank_static,static_distance,treated_baseline_epss,treated_baseline_percentile,treated_anchor_offset,control_baseline_epss,control_baseline_percentile,control_anchor_offset,baseline_percentile_distance,match_rank,treated_epss_plus7,treated_percentile_plus7,control_epss_plus7,control_percentile_plus7,treated_percentile_delta_plus7,control_percentile_delta_plus7,att_percentile_delta_plus7,treated_epss_plus30,treated_percentile_plus30,control_epss_plus30,control_percentile_plus30,treated_percentile_delta_plus30,control_percentile_delta_plus30,att_percentile_delta_plus30
2269,CVE-2024-58044,2025-03-04,CVE-2024-46278,2025-04-16,6,0.05,0.00043,0.11829,1.0,0.00043,0.11827,0.0,2.0000000000006124e-05,1,0.00043,0.11882,0.00043,0.11882,0.0005299999999999,0.0005499999999999,-2.0000000000006124e-05,0.00013,0.0096,0.03602,0.86703,-0.10869,0.74876,-0.85745
2269,CVE-2024-58044,2025-03-04,CVE-2024-29944,2025-05-19,9,0.05,0.00043,0.11829,1.0,0.00045,0.18901,0.0,0.07072,2,0.00043,0.11882,0.00045,0.18924,0.0005299999999999,0.0002299999999999,0.0003,0.00013,0.0096,0.00066,0.17682,-0.10869,-0.01219,-0.0965
2271,CVE-2024-58087,2025-03-13,CVE-2024-0399,2025-04-16,2,0.05,0.00044,0.12854,0.0,0.00043,0.11935,0.0,0.0091899999999999,1,0.00103,0.25491,0.02992,0.8543,0.12637,0.73495,-0.6085799999999999,0.00103,0.2543,0.0423,0.87768,0.12576,0.7583300000000001,-0.6325700000000001
2271,CVE-2024-58087,2025-03-13,CVE-2024-22257,2025-05-30,9,0.1499999999999996,0.00044,0.12854,0.0,0.00043,0.11935,0.0,0.0091899999999999,2,0.00103,0.25491,0.00237,0.44149,0.12637,0.32214,-0.1957699999999999,0.00103,0.2543,0.00237,0.44079,0.12576,0.32144,-0.1956799999999999
2271,CVE-2024-58087,2025-03-13,CVE-2024-36623,2025-05-09,5,0.05,0.00044,0.12854,0.0,0.00045,0.18376,0.0,0.05522,3,0.00103,0.25491,0.0007,0.18614,0.12637,0.0023799999999999,0.12399,0.00103,0.2543,0.00097,0.24396,0.12576,0.0602,0.06556
2278,CVE-2024-58250,2025-04-22,CVE-2024-39338,2025-05-27,12,2.1000000000000005,0.00014,0.01551,0.0,0.00026,0.05361,0.0,0.0380999999999999,1,0.00018,0.03065,0.00029,0.06526,0.01514,0.01165,0.00349,0.00018,0.03066,0.0003,0.06859,0.01515,0.01498,0.00017
2280,CVE-2024-5910,2025-04-06,CVE-2024-27198,2025-05-13,3,0.05,0.8954,0.99538,0.0,0.94582,1.0,0.0,0.0046199999999999,1,0.89479,0.99537,0.94582,1.0,-1.0000000000065512e-05,0.0,-1.0000000000065512e-05,0.90821,0.99589,0.94579,1.0,0.00051,0.0,0.00051
2280,CVE-2024-5910,2025-04-06,CVE-2024-29943,2025-05-19,4,0.05,0.8954,0.99538,0.0,0.23938,0.9558,0.0,0.03958,2,0.89479,0.99537,0.23938,0.95588,-1.0000000000065512e-05,7.999999999996898e-05,-9.00000000000345e-05,0.90821,0.99589,0.42067,0.97237,0.00051,0.0165699999999999,-0.0160599999999999
2280,CVE-2024-5910,2025-04-06,CVE-2024-21591,2025-05-07,2,0.05,0.8954,0.99538,0.0,0.0694,0.90577,0.0,0.08961,3,0.89479,0.99537,0.0694,0.90592,-1.0000000000065512e-05,0.0001499999999999,-0.00016,0.90821,0.99589,0.23476,0.9562,0.00051,0.05043,-0.04992
2284,CVE-2024-6039,2025-04-10,CVE-2024-6485,2025-05-17,3,0.1500000000000005,0.00246,0.45202,0.0,0.00312,0.51481,0.0,0.06279,1,0.00142,0.35712,0.00039,0.10967,-0.0948999999999999,-0.40514,0.31024,0.00142,0.35691,0.0005,0.15436,-0.0951099999999999,-0.36045,0.26534
2284,CVE-2024-6039,2025-04-10,CVE-2024-6531,2025-05-17,4,0.1500000000000005,0.00246,0.45202,0.0,0.00312,0.51481,0.0,0.06279,2,0.00142,0.35712,0.00037,0.10393,-0.0948999999999999,-0.41088,0.31598,0.00142,0.35691,0.00044,0.13017,-0.0951099999999999,-0.38464,0.28953
2286,CVE-2024-6244,2025-04-09,CVE-2024-1708,2025-05-13,8,0.4500000000000003,0.23291,0.95489,0.0,0.76932,0.98905,0.0,0.0341599999999999,1,0.0279,0.8527,0.47068,0.97474,-0.10219,-0.0143099999999999,-0.08788,0.0279,0.85307,0.42165,0.9725,-0.10182,-0.0165499999999999,-0.08527
2287,CVE-2024-6298,2025-04-02,CVE-2024-41110,2025-05-09,2,0.1499999999999996,0.01575,0.79902,0.0,0.01389,0.78663,0.0,0.0123899999999999,1,0.07477,0.90983,0.01644,0.80371,0.11081,0.0170799999999999,0.09373,0.07863,0.91573,0.01684,0.8127,0.11671,0.0260699999999999,0.0906400000000001
2287,CVE-2024-6298,2025-04-02,CVE-2024-37014,2025-05-19,7,0.2499999999999992,0.01575,0.79902,0.0,0.01883,0.81593,0.0,0.01691,2,0.07477,0.90983,0.01989,0.82095,0.11081,0.0050199999999999,0.1057900000000001,0.07863,0.91573,0.02498,0.84523,0.11671,0.0292999999999999,0.0874100000000001
2288,CVE-2024-6327,2025-04-17,CVE-2024-37014,2025-05-19,1,0.0999999999999996,0.01829,0.81885,0.0,0.02498,0.84441,0.0,0.02556,1,0.01829,0.81887,0.02498,0.84445,2.000000000002e-05,4.000000000004e-05,-2.000000000002e-05,0.01665,0.81128,0.02498,0.84517,-0.0075699999999999,0.0007599999999999,-0.0083299999999999
2292,CVE-2024-6407,2025-04-22,CVE-2024-22257,2025-05-30,9,1.8500000000000012,0.00144,0.3582,0.0,0.00192,0.41712,0.0,0.0589199999999999,1,0.00156,0.37404,0.00148,0.36451,0.0158399999999999,-0.0526099999999999,0.0684499999999999,0.00183,0.40783,0.00148,0.36539,0.04963,-0.05173,0.10136
2292,CVE-2024-6407,2025-04-22,CVE-2024-47460,2025-05-23,6,0.8000000000000007,0.00144,0.3582,0.0,0.00102,0.29365,0.0,0.06455,2,0.00156,0.37404,0.00102,0.29335,0.0158399999999999,-0.0003,0.0161399999999999,0.00183,0.40783,0.00102,0.29366,0.04963,9.99999999995449e-06,0.04962
2299,CVE-2024-6670,2025-03-25,CVE-2024-27198,2025-05-13,3,0.05,0.94309,0.99938,0.0,0.94582,1.0,0.0,0.0006199999999999,1,0.94309,0.99937,0.94582,1.0,-1.0000000000065512e-05,0.0,-1.0000000000065512e-05,0.94467,0.99993,0.94579,1.0,0.0005499999999999,0.0,0.0005499999999999
2299,CVE-2024-6670,2025-03-25,CVE-2024-29943,2025-05-19,4,0.05,0.94309,0.99938,0.0,0.24595,0.9563,0.0,0.04308,2,0.94309,0.99937,0.24595,0.95677,-1.0000000000065512e-05,0.0004699999999999,-0.00048,0.94467,0.99993,0.17035,0.94564,0.0005499999999999,-0.01066,0.0112099999999999
2299,CVE-2024-6670,2025-03-25,CVE-2024-21591,2025-05-07,2,0.05,0.94309,0.99938,0.0,0.0694,0.90489,0.0,0.09449,3,0.94309,0.99937,0.0694,0.90556,-1.0000000000065512e-05,0.00067,-0.0006800000000001,0.94467,0.99993,0.23476,0.95598,0.0005499999999999,0.05109,-0.0505400000000001
2300,CVE-2024-6671,2025-03-25,CVE-2024-29943,2025-05-19,4,0.05,0.12416,0.93226,0.0,0.24595,0.9563,0.0,0.02404,1,0.12416,0.93296,0.24595,0.95677,0.0007,0.0004699999999999,0.00023,0.02387,0.8409,0.17035,0.94564,-0.09136,-0.01066,-0.0807
2300,CVE-2024-6671,2025-03-25,CVE-2024-21591,2025-05-07,2,0.05,0.12416,0.93226,0.0,0.0694,0.90489,0.0,0.02737,2,0.12416,0.93296,0.0694,0.90556,0.0007,0.00067,2.999999999997449e-05,0.02387,0.8409,0.23476,0.95598,-0.09136,0.05109,-0.14245
2300,CVE-2024-6671,2025-03-25,CVE-2024-27198,2025-05-13,3,0.05,0.12416,0.93226,0.0,0.94582,1.0,0.0,0.06774,3,0.12416,0.93296,0.94582,1.0,0.0007,0.0,0.0007,0.02387,0.8409,0.94579,1.0,-0.09136,0.0,-0.09136
2302,CVE-2024-6769,2024-09-27,CVE-2024-20054,2025-05-07,12,0.1500000000000005,0.00043,0.09601,0.0,0.00043,0.09601,0.0,0.0,1,0.00043,0.09629,0.00043,0.09629,0.00028,0.00028,0.0,0.00043,0.09833,0.00043,0.09833,0.00232,0.00232,0.0
2302,CVE-2024-6769,2024-09-27,CVE-2024-40893,2025-03-17,5,0.1499999999999996,0.00043,0.09601,0.0,0.00043,0.10259,0.0,0.00658,2,0.00043,0.09629,0.00043,0.10286,0.00028,0.0002699999999999,1.000000000001e-05,0.00043,0.09833,0.00043,0.10495,0.00232,0.00236,-3.999999999999837e-05
2302,CVE-2024-6769,2024-09-27,CVE-2024-23922,2025-04-08,7,0.1499999999999996,0.00043,0.09601,0.0,0.00046,0.16952,0.0,0.07351,3,0.00043,0.09629,0.00058,0.25769,0.00028,0.0881699999999999,-0.0878899999999999,0.00043,0.09833,0.00058,0.26015,0.00232,0.0906299999999999,-0.0883099999999999
2303,CVE-2024-6778,2024-10-17,CVE-2024-8376,2025-04-17,6,0.0,0.00043,0.09695,0.0,0.00044,0.10991,0.0,0.01296,1,0.00043,0.09754,0.00044,0.11089,0.00059,0.00098,-0.00039,0.00043,0.10187,0.00145,0.51536,0.00492,0.40545,-0.40053
2304,CVE-2024-6784,2024-12-05,CVE-2024-41110,2025-05-09,9,0.05,0.00043,0.10597,3.0,0.00045,0.15804,0.0,0.05207,1,0.00043,0.10812,0.00045,0.16046,0.0021499999999999,0.0024199999999999,-0.0002699999999999,0.00043,0.11007,0.00045,0.15874,0.0041,0.0006999999999999,0.0034
2310,CVE-2024-7344,2025-01-16,CVE-2024-22257,2025-05-30,9,0.05,0.00045,0.17624,0.0,0.00043,0.11287,0.0,0.06337,1,0.00042,0.00299,0.00043,0.11403,-0.17325,0.00116,-0.17441,0.00042,0.0029,0.00043,0.1166,-0.17334,0.0037299999999999,-0.17707
2315,CVE-2024-7801,2025-04-05,CVE-2024-6484,2025-05-17,11,0.1499999999999996,0.00109,0.26415,0.0,0.00113,0.26944,0.0,0.00529,1,0.00982,0.74889,0.00149,0.32298,0.4847399999999999,0.0535399999999999,0.4311999999999999,0.00132,0.34148,0.00038,0.10383,0.07733,-0.16561,0.24294
2315,CVE-2024-7801,2025-04-05,CVE-2024-36621,2025-05-09,3,0.05,0.00109,0.26415,0.0,0.00097,0.24444,0.0,0.01971,2,0.00982,0.74889,0.00097,0.24396,0.4847399999999999,-0.0004799999999999,0.4852199999999999,0.00132,0.34148,0.00078,0.24207,0.07733,-0.0023699999999999,0.0797
2315,CVE-2024-7801,2025-04-05,CVE-2024-33663,2025-05-11,5,0.05,0.00109,0.26415,0.0,0.00093,0.23725,0.0,0.0269,3,0.00982,0.74889,0.00093,0.23663,0.4847399999999999,-0.0006199999999999,0.4853599999999999,0.00132,0.34148,0.00041,0.1182,0.07733,-0.1190499999999999,0.19638
2316,CVE-2024-7815,2025-04-10,CVE-2024-56378,2025-05-17,7,2.2,0.00107,0.26062,0.0,0.00098,0.24747,0.0,0.01315,1,0.00135,0.3463,0.00098,0.28747,0.0856799999999999,0.04,0.0456799999999999,0.00164,0.38412,0.0016,0.37951,0.1235,0.13204,-0.00854
2316,CVE-2024-7815,2025-04-10,CVE-2024-32152,2025-05-18,2,0.7500000000000002,0.00107,0.26062,0.0,0.00147,0.31939,0.0,0.0587699999999999,2,0.00135,0.3463,0.00077,0.23965,0.0856799999999999,-0.07974,0.1654199999999999,0.00164,0.38412,0.00084,0.25631,0.1235,-0.06308,0.18658
2316,CVE-2024-7815,2025-04-10,CVE-2024-13176,2025-05-17,5,2.0,0.00107,0.26062,0.0,0.00075,0.19845,0.0,0.06217,3,0.00135,0.3463,0.00033,0.0794,0.0856799999999999,-0.1190499999999999,0.2047299999999999,0.00164,0.38412,0.00033,0.07892,0.1235,-0.1195299999999999,0.2430299999999999
2319,CVE-2024-7971,2025-04-13,CVE-2024-37051,2025-05-16,12,0.3499999999999989,0.04698,0.88401,0.0,0.05467,0.89279,0.0,0.00878,1,0.00384,0.58624,0.01769,0.81598,-0.29777,-0.0768099999999999,-0.22096,0.00392,0.5921,0.01938,0.82409,-0.29191,-0.0686999999999999,-0.22321
2319,CVE-2024-7971,2025-04-13,CVE-2024-5274,2025-05-16,1,0.05,0.04698,0.88401,0.0,0.17325,0.94529,0.0,0.06128,2,0.00384,0.58624,0.01117,0.76994,-0.29777,-0.17535,-0.1224199999999999,0.00392,0.5921,0.01747,0.81514,-0.29191,-0.13015,-0.16176
2319,CVE-2024-7971,2025-04-13,CVE-2024-37014,2025-05-19,9,0.250000000000001,0.04698,0.88401,0.0,0.01989,0.82113,0.0,0.0628799999999999,3,0.00384,0.58624,0.02498,0.84448,-0.29777,0.0233499999999999,-0.3211199999999999,0.00392,0.5921,0.02498,0.84478,-0.29191,0.0236499999999999,-0.3155599999999999
2324,CVE-2024-8376,2025-04-17,CVE-2024-47461,2025-05-23,6,0.3499999999999998,0.00251,0.48449,0.0,0.00251,0.4846,0.0,0.0001099999999999,1,0.00251,0.48411,0.00251,0.48423,-0.0003799999999999,-0.0003699999999999,-1.000000000001e-05,0.00277,0.5083,0.00251,0.48516,0.0238099999999999,0.00056,0.0232499999999999
2324,CVE-2024-8376,2025-04-17,CVE-2024-22257,2025-05-30,9,0.7499999999999993,0.00251,0.48449,0.0,0.00192,0.41792,0.0,0.0665699999999999,2,0.00251,0.48411,0.00192,0.41706,-0.0003799999999999,-0.00086,0.00048,0.00277,0.5083,0.00161,0.38087,0.0238099999999999,-0.03705,0.06086
2325,CVE-2024-8420,2025-02-28,CVE-2024-10525,2025-04-17,8,0.0,0.00091,0.41121,1.0,0.00068,0.32844,0.0,0.08277,1,0.00091,0.41223,0.00068,0.32946,0.0010199999999999,0.0010199999999999,0.0,0.00064,0.16974,0.00194,0.38416,-0.24147,0.0557199999999999,-0.29719
2326,CVE-2024-8425,2025-02-28,CVE-2024-10525,2025-04-17,8,0.0,0.00091,0.41121,1.0,0.00068,0.32844,0.0,0.08277,1,0.00091,0.41223,0.00068,0.32946,0.0010199999999999,0.0010199999999999,0.0,0.0029,0.49449,0.00194,0.38416,0.0832799999999999,0.0557199999999999,0.0275599999999999
2329,CVE-2024-8522,2025-04-11,CVE-2024-1709,2025-05-29,1,0.05,0.88367,0.99473,0.0,0.94123,0.99902,0.0,0.00429,1,0.81226,0.99092,0.94364,0.99951,-0.0038099999999999,0.0004899999999999,-0.0042999999999999,0.80501,0.99063,0.94364,0.9995,-0.0040999999999999,0.00048,-0.00458
2329,CVE-2024-8522,2025-04-11,CVE-2024-27198,2025-05-13,2,0.2499999999999992,0.88367,0.99473,0.0,0.94582,1.0,0.0,0.0052699999999999,2,0.81226,0.99092,0.94579,1.0,-0.0038099999999999,0.0,-0.0038099999999999,0.80501,0.99063,0.94579,1.0,-0.0040999999999999,0.0,-0.0040999999999999
2329,CVE-2024-8522,2025-04-11,CVE-2024-29943,2025-05-19,3,0.2499999999999992,0.88367,0.99473,0.0,0.23938,0.95585,0.0,0.03888,3,0.81226,0.99092,0.17035,0.94565,-0.0038099999999999,-0.0101999999999999,0.00639,0.80501,0.99063,0.59083,0.9808,-0.0040999999999999,0.02495,-0.02905
2332,CVE-2024-8613,2025-03-20,CVE-2024-43085,2025-04-28,12,0.3499999999999998,0.00031,0.05405,0.0,9e-05,0.00406,0.0,0.04999,1,0.00029,0.0481,9e-05,0.00388,-0.00595,-0.00018,-0.00577,0.00029,0.06516,7e-05,0.00371,0.0111099999999999,-0.00035,0.0114599999999999
2333,CVE-2024-8616,2025-03-20,CVE-2024-36623,2025-05-09,5,0.1499999999999996,0.00043,0.10165,0.0,0.0007,0.18614,0.0,0.08449,1,0.00053,0.13105,0.0007,0.18295,0.0293999999999999,-0.0031899999999999,0.0325899999999999,0.00053,0.16428,0.0007,0.22074,0.06263,0.0345999999999999,0.02803
2334,CVE-2024-8672,2024-12-18,CVE-2024-41110,2025-05-09,7,0.05,0.00045,0.17327,0.0,0.00045,0.1576,0.0,0.01567,1,0.00045,0.17324,0.00045,0.15794,-3.0000000000002247e-05,0.00034,-0.00037,0.00045,0.17686,0.00045,0.16167,0.0035899999999999,0.00407,-0.00048
2336,CVE-2024-8690,2025-03-21,CVE-2024-0131,2025-05-17,2,0.05,0.00035,0.06707,0.0,0.00021,0.0322,0.0,0.03487,1,0.00035,0.06815,0.00021,0.03269,0.0010799999999999,0.0004899999999999,0.00059,0.00028,0.06062,0.00022,0.04392,-0.00645,0.01172,-0.01817
2336,CVE-2024-8690,2025-03-21,CVE-2024-20900,2025-04-28,11,0.4500000000000003,0.00035,0.06707,0.0,0.00044,0.10293,0.0,0.0358599999999999,2,0.00035,0.06815,0.00045,0.10662,0.0010799999999999,0.00369,-0.00261,0.00028,0.06062,0.00024,0.04976,-0.00645,-0.0531699999999999,0.0467199999999999
2336,CVE-2024-8690,2025-03-21,CVE-2024-10445,2025-05-02,3,0.1000000000000005,0.00035,0.06707,0.0,0.00013,0.01054,0.0,0.05653,3,0.00035,0.06815,0.00021,0.03273,0.0010799999999999,0.02219,-0.02111,0.00028,0.06062,0.00042,0.12513,-0.00645,0.11459,-0.12104
2338,CVE-2024-8769,2025-03-20,CVE-2024-47460,2025-05-23,7,0.1499999999999996,0.0016,0.33778,0.0,0.0019,0.38139,0.0,0.0436099999999999,1,0.00263,0.4642,0.0019,0.37599,0.1264199999999999,-0.0054,0.13182,0.00263,0.49554,0.00102,0.29486,0.1577599999999999,-0.08653,0.2442899999999999
2338,CVE-2024-8769,2025-03-20,CVE-2024-4990,2025-05-05,3,0.05,0.0016,0.33778,0.0,0.00098,0.24751,0.0,0.09027,2,0.00263,0.4642,0.00078,0.20121,0.1264199999999999,-0.0463,0.1727199999999999,0.00263,0.49554,0.0003,0.07215,0.1577599999999999,-0.17536,0.3331199999999999
2340,CVE-2024-8811,2025-04-23,CVE-2024-46687,2025-05-26,1,0.0,0.0005,0.15663,0.0,0.00043,0.12832,0.0,0.02831,1,0.0005,0.15692,0.00043,0.12869,0.00029,0.00037,-7.999999999999674e-05,0.00035,0.08875,0.00044,0.1331,-0.06788,0.00478,-0.07266
2343,CVE-2024-8925,2025-04-10,CVE-2024-0131,2025-05-17,8,1.5500000000000005,0.00029,0.05142,0.0,0.00021,0.03271,0.0,0.0187099999999999,1,0.00032,0.07656,0.00022,0.04422,0.02514,0.01151,0.01363,0.00031,0.07418,0.00022,0.04367,0.0227599999999999,0.0109599999999999,0.0117999999999999
2343,CVE-2024-8925,2025-04-10,CVE-2024-0149,2025-05-17,3,0.1999999999999997,0.00029,0.05142,0.0,0.0002,0.02986,0.0,0.02156,2,0.00032,0.07656,0.0002,0.03742,0.02514,0.00756,0.01758,0.00031,0.07418,0.0002,0.03625,0.0227599999999999,0.0063899999999999,0.01637
2343,CVE-2024-8925,2025-04-10,CVE-2024-43799,2025-05-17,12,2.15,0.00029,0.05142,0.0,0.00017,0.02032,0.0,0.0311,3,0.00032,0.07656,0.00025,0.05225,0.02514,0.03193,-0.0067899999999999,0.00031,0.07418,0.00025,0.05237,0.0227599999999999,0.0320499999999999,-0.00929
2344,CVE-2024-8929,2025-04-10,CVE-2024-0147,2025-05-17,4,0.2999999999999998,0.00028,0.04758,0.0,0.00023,0.03605,0.0,0.0115299999999999,1,0.00015,0.01993,0.00023,0.04591,-0.0276499999999999,0.00986,-0.03751,0.00022,0.04341,0.00023,0.04514,-0.00417,0.00909,-0.01326
2344,CVE-2024-8929,2025-04-10,CVE-2024-53869,2025-05-17,6,0.2999999999999998,0.00028,0.04758,0.0,0.00018,0.02368,0.0,0.0238999999999999,2,0.00015,0.01993,0.00018,0.029,-0.0276499999999999,0.00532,-0.03297,0.00022,0.04341,0.00018,0.0286,-0.00417,0.00492,-0.00909
2346,CVE-2024-8945,2025-03-28,CVE-2024-26634,2025-05-09,2,0.05,0.00106,0.25705,0.0,0.00091,0.23224,0.0,0.02481,1,0.00197,0.38852,0.00091,0.23323,0.1314699999999999,0.0009899999999999,0.1304799999999999,0.0008,0.24782,9e-05,0.00635,-0.0092299999999999,-0.22589,0.21666
2346,CVE-2024-8945,2025-03-28,CVE-2024-26626,2025-05-20,11,0.05,0.00106,0.25705,0.0,0.00091,0.23224,0.0,0.02481,2,0.00197,0.38852,0.00091,0.23323,0.1314699999999999,0.0009899999999999,0.1304799999999999,0.0008,0.24782,0.00018,0.0286,-0.0092299999999999,-0.20364,0.19441
2346,CVE-2024-8945,2025-03-28,CVE-2024-26627,2025-05-20,12,0.05,0.00106,0.25705,0.0,0.0009,0.23104,0.0,0.02601,3,0.00197,0.38852,0.0009,0.23203,0.1314699999999999,0.0009899999999999,0.1304799999999999,0.0008,0.24782,0.00013,0.01297,-0.0092299999999999,-0.2180699999999999,0.20884
2347,CVE-2024-8950,2024-12-25,CVE-2024-41110,2025-05-09,6,0.05,0.0005,0.20991,1.0,0.00045,0.15794,0.0,0.05197,1,0.0005,0.21083,0.00045,0.15846,0.0009199999999999,0.0005199999999999,0.0003999999999999,0.0005,0.2148,0.00045,0.16249,0.0048899999999999,0.0045499999999999,0.0003399999999999
2348,CVE-2024-8954,2025-03-20,CVE-2024-9142,2025-04-21,3,0.05,0.00075,0.19785,0.0,0.00116,0.27561,0.0,0.07776,1,0.00082,0.20987,0.00116,0.27074,0.01202,-0.00487,0.01689,0.00086,0.26311,0.00096,0.28338,0.06526,0.0077699999999999,0.05749
2349,CVE-2024-8963,2025-01-23,CVE-2024-21887,2025-04-03,11,0.3000000000000007,0.96799,0.998,0.0,0.97258,0.99924,0.0,0.00124,1,0.96799,0.99799,0.97258,0.99927,-9.99999999995449e-06,2.999999999997449e-05,-3.999999999992898e-05,0.9664,0.9977,0.97322,0.99949,-0.0002999999999999,0.0002499999999999,-0.0005499999999999
2349,CVE-2024-8963,2025-01-23,CVE-2024-7971,2025-04-13,6,0.2499999999999992,0.96799,0.998,0.0,0.06612,0.93757,0.0,0.0604299999999999,2,0.96799,0.99799,0.06417,0.93673,-9.99999999995449e-06,-0.00084,0.0008300000000001,0.9664,0.9977,0.06417,0.93712,-0.0002999999999999,-0.00045,0.00015
2353,CVE-2024-8999,2025-03-20,CVE-2024-39338,2025-05-27,11,0.05,0.00075,0.19785,0.0,0.00093,0.23873,0.0,0.04088,1,0.00082,0.20987,0.00024,0.03601,0.01202,-0.20272,0.21474,0.00084,0.25696,0.00026,0.05443,0.05911,-0.1843,0.24341
2354,CVE-2024-9026,2025-04-10,CVE-2024-0131,2025-05-17,8,1.3500000000000003,0.00033,0.0609,0.0,0.00021,0.03271,0.0,0.02819,1,0.00016,0.02247,0.00022,0.04422,-0.03843,0.01151,-0.04994,0.00017,0.02631,0.00022,0.04367,-0.03459,0.0109599999999999,-0.04555
2354,CVE-2024-9026,2025-04-10,CVE-2024-0149,2025-05-17,1,0.0,0.00033,0.0609,0.0,0.0002,0.02986,0.0,0.03104,2,0.00016,0.02247,0.0002,0.03742,-0.03843,0.00756,-0.04599,0.00017,0.02631,0.0002,0.03625,-0.03459,0.0063899999999999,-0.04098
2354,CVE-2024-9026,2025-04-10,CVE-2024-43799,2025-05-17,12,1.95,0.00033,0.0609,0.0,0.00017,0.02032,0.0,0.04058,3,0.00016,0.02247,0.00025,0.05225,-0.03843,0.03193,-0.07036,0.00017,0.02631,0.00025,0.05237,-0.03459,0.0320499999999999,-0.06664
2355,CVE-2024-9053,2025-03-20,CVE-2024-48061,2025-05-19,11,0.05,0.00492,0.63049,0.0,0.00518,0.64213,0.0,0.0116399999999999,1,0.0029,0.49109,0.00518,0.63599,-0.1393999999999999,-0.0061399999999999,-0.13326,0.0029,0.52019,0.00432,0.6152,-0.1102999999999999,-0.02693,-0.0833699999999999
2355,CVE-2024-9053,2025-03-20,CVE-2024-20103,2025-05-07,5,0.05,0.00492,0.63049,0.0,0.00573,0.6624,0.0,0.0319099999999999,2,0.0029,0.49109,0.00573,0.65657,-0.1393999999999999,-0.00583,-0.1335699999999999,0.0029,0.52019,0.003,0.52758,-0.1102999999999999,-0.1348199999999999,0.0245199999999999
2355,CVE-2024-9053,2025-03-20,CVE-2024-42835,2025-05-19,10,0.05,0.00492,0.63049,0.0,0.00408,0.58544,0.0,0.04505,3,0.0029,0.49109,0.00408,0.57872,-0.1393999999999999,-0.0067199999999999,-0.13268,0.0029,0.52019,0.00475,0.63524,-0.1102999999999999,0.0498,-0.1601
2356,CVE-2024-9054,2025-04-04,CVE-2024-21833,2025-05-15,2,0.05,0.00952,0.74434,0.0,0.0128,0.7782,0.0,0.03386,1,0.06647,0.90363,0.0128,0.77865,0.15929,0.0004499999999999,0.1588400000000001,0.08201,0.91719,0.00126,0.33343,0.1728499999999999,-0.44477,0.61762
2356,CVE-2024-9054,2025-04-04,CVE-2024-21626,2025-05-09,8,0.250000000000001,0.00952,0.74434,0.0,0.01947,0.81893,0.0,0.07459,2,0.06647,0.90363,0.01947,0.81938,0.15929,0.0004499999999999,0.1588400000000001,0.08201,0.91719,0.03326,0.86584,0.1728499999999999,0.04691,0.1259399999999999
2357,CVE-2024-9070,2025-03-20,CVE-2024-9142,2025-04-21,3,0.05,0.00072,0.19158,0.0,0.00116,0.27561,0.0,0.08403,1,0.00076,0.19673,0.00116,0.27074,0.0051499999999999,-0.00487,0.01002,0.00076,0.23588,0.00096,0.28338,0.0443,0.0077699999999999,0.03653
2359,CVE-2024-9099,2025-03-20,CVE-2024-43085,2025-04-28,12,0.3499999999999998,0.00035,0.06491,0.0,9e-05,0.00406,0.0,0.0608499999999999,1,0.0003,0.05194,9e-05,0.00388,-0.0129699999999999,-0.00018,-0.0127899999999999,0.00022,0.04434,7e-05,0.00371,-0.0205699999999999,-0.00035,-0.02022
2360,CVE-2024-9110,2024-11-16,CVE-2024-1234,2025-04-05,3,0.05,0.00043,0.10187,0.0,0.00043,0.10187,0.0,0.0,1,0.00043,0.10364,0.00043,0.10364,0.0017699999999999,0.0017699999999999,0.0,0.00043,0.10939,0.00043,0.10939,0.0075199999999999,0.0075199999999999,0.0
2360,CVE-2024-9110,2024-11-16,CVE-2024-6484,2025-05-17,5,0.05,0.00043,0.10187,0.0,0.00043,0.10187,0.0,0.0,2,0.00043,0.10364,0.00043,0.10364,0.0017699999999999,0.0017699999999999,0.0,0.00043,0.10939,0.00043,0.10939,0.0075199999999999,0.0075199999999999,0.0
2360,CVE-2024-9110,2024-11-16,CVE-2024-6485,2025-05-17,6,0.05,0.00043,0.10187,0.0,0.00043,0.10187,0.0,0.0,3,0.00043,0.10364,0.00043,0.10364,0.0017699999999999,0.0017699999999999,0.0,0.00043,0.10939,0.00043,0.10939,0.0075199999999999,0.0075199999999999,0.0
2363,CVE-2024-9138,2025-01-06,CVE-2024-47461,2025-05-23,5,0.05,0.00043,0.11007,0.0,0.00043,0.11007,0.0,0.0,1,0.00043,0.11157,0.00043,0.11157,0.0015,0.0015,0.0,0.00043,0.11488,0.00043,0.11488,0.0048099999999999,0.0048099999999999,0.0
2363,CVE-2024-9138,2025-01-06,CVE-2024-53150,2025-04-07,6,0.1000000000000005,0.00043,0.11007,0.0,0.00044,0.14865,0.0,0.03858,2,0.00043,0.11157,0.00042,0.05057,0.0015,-0.09808,0.09958,0.00043,0.11488,0.00042,0.05074,0.0048099999999999,-0.09791,0.1027199999999999
2363,CVE-2024-9138,2025-01-06,CVE-2024-35061,2025-04-11,8,0.1499999999999996,0.00043,0.11007,0.0,0.00045,0.17473,0.0,0.06466,3,0.00043,0.11157,0.00045,0.17537,0.0015,0.00064,0.0008599999999999,0.00043,0.11488,0.00045,0.17834,0.0048099999999999,0.00361,0.0011999999999999
