event_id,treated_cve,treated_event_date,control_cve,control_future_event_date,candidate_rank_static,static_distance,treated_baseline_epss,treated_baseline_percentile,treated_anchor_offset,control_baseline_epss,control_baseline_percentile,control_anchor_offset,baseline_percentile_distance,match_rank
60,CVE-2018-3847,2025-04-11,CVE-2018-0899,2025-05-16,5,4.3500000000000005,0.01759,0.8104,0.0,0.01901,0.81739,0.0,0.006989999999999941,2
60,CVE-2018-3847,2025-04-11,CVE-2018-0900,2025-05-16,6,4.3500000000000005,0.01759,0.8104,0.0,0.01901,0.81739,0.0,0.006989999999999941,3
61,CVE-2018-3848,2025-04-11,CVE-2018-0898,2025-05-16,4,4.3500000000000005,0.02242,0.83182,0.0,0.01901,0.81739,0.0,0.014430000000000054,1
61,CVE-2018-3848,2025-04-11,CVE-2018-0899,2025-05-16,5,4.3500000000000005,0.02242,0.83182,0.0,0.01901,0.81739,0.0,0.014430000000000054,2
61,CVE-2018-3848,2025-04-11,CVE-2018-0900,2025-05-16,6,4.3500000000000005,0.02242,0.83182,0.0,0.01901,0.81739,0.0,0.014430000000000054,3
62,CVE-2018-3849,2025-04-11,CVE-2018-0898,2025-05-16,4,4.3500000000000005,0.02242,0.83182,0.0,0.01901,0.81739,0.0,0.014430000000000054,1
62,CVE-2018-3849,2025-04-11,CVE-2018-0899,2025-05-16,5,4.3500000000000005,0.02242,0.83182,0.0,0.01901,0.81739,0.0,0.014430000000000054,2
62,CVE-2018-3849,2025-04-11,CVE-2018-0900,2025-05-16,6,4.3500000000000005,0.02242,0.83182,0.0,0.01901,0.81739,0.0,0.014430000000000054,3
66,CVE-2018-8065,2023-05-31,CVE-2018-9276,2025-02-05,8,0.3499999999999998,0.9655,0.99365,0.0,0.4346,0.96808,0.0,0.02556999999999998,1
67,CVE-2018-8639,2025-03-03,CVE-2018-16606,2025-04-16,12,1.5999999999999999,0.00071,0.33943,0.0,0.00084,0.3835,0.0,0.04407,1
68,CVE-2018-9276,2025-02-05,CVE-2018-0114,2025-05-05,1,0.3499999999999998,0.811,0.98615,0.0,0.03943,0.92,0.0,0.06614999999999993,1
88,CVE-2019-1010060,2025-04-11,CVE-2019-1367,2025-05-29,4,2.6000000000000005,0.31291,0.96403,0.0,0.87865,0.99448,0.0,0.030449999999999977,1
88,CVE-2019-1010060,2025-04-11,CVE-2019-2725,2025-05-13,1,0.0,0.31291,0.96403,0.0,0.94448,0.99992,0.0,0.03588999999999998,2
88,CVE-2019-1010060,2025-04-11,CVE-2019-1069,2025-05-13,2,2.250000000000001,0.31291,0.96403,0.0,0.10373,0.92497,0.0,0.039060000000000095,3
89,CVE-2019-10652,2025-04-10,CVE-2019-0881,2025-05-16,4,0.6499999999999997,0.00829,0.72462,0.0,0.02011,0.82218,0.0,0.09755999999999998,1
92,CVE-2019-13024,2025-04-10,CVE-2019-1367,2025-05-29,4,1.3500000000000008,0.61921,0.98208,0.0,0.87865,0.99448,0.0,0.012400000000000078,1
92,CVE-2019-13024,2025-04-10,CVE-2019-2725,2025-05-13,3,1.3,0.61921,0.98208,0.0,0.94448,0.99992,0.0,0.017840000000000078,2
92,CVE-2019-13024,2025-04-10,CVE-2019-1069,2025-05-13,1,1.050000000000001,0.61921,0.98208,0.0,0.10373,0.92495,0.0,0.0571299999999999,3
97,CVE-2019-15949,2025-04-08,CVE-2019-1367,2025-05-29,4,1.3500000000000008,0.91112,0.99632,0.0,0.87865,0.99447,0.0,0.0018500000000000183,1
97,CVE-2019-15949,2025-04-08,CVE-2019-2725,2025-05-13,3,1.3,0.91112,0.99632,0.0,0.94448,0.99992,0.0,0.0036000000000000476,2
97,CVE-2019-15949,2025-04-08,CVE-2019-1069,2025-05-13,1,1.050000000000001,0.91112,0.99632,0.0,0.10373,0.92491,0.0,0.07140999999999997,3
99,CVE-2019-19245,2025-04-14,CVE-2019-0881,2025-05-16,1,2.3000000000000007,0.02567,0.84282,0.0,0.02011,0.82207,0.0,0.020750000000000046,1
99,CVE-2019-19245,2025-04-14,CVE-2019-0959,2025-05-16,3,3.1000000000000005,0.02567,0.84282,0.0,0.04197,0.8772,0.0,0.034379999999999966,2
100,CVE-2019-1937,2023-07-15,CVE-2019-1010060,2025-04-11,2,0.05,0.01127,0.82726,0.0,0.01061,0.82177,0.0,0.005489999999999995,1
100,CVE-2019-1937,2023-07-15,CVE-2019-19245,2025-04-14,1,0.0,0.01127,0.82726,0.0,0.00931,0.80889,0.0,0.018369999999999997,2
100,CVE-2019-1937,2023-07-15,CVE-2019-3568,2025-05-07,5,0.05,0.01127,0.82726,0.0,0.03528,0.90303,0.0,0.07577,3
101,CVE-2019-20893,2023-05-10,CVE-2019-9531,2025-04-11,3,0.05,0.00363,0.68188,0.0,0.00422,0.70437,0.0,0.02249000000000001,1
106,CVE-2019-5736,2025-04-24,CVE-2019-1367,2025-05-29,1,1.1499999999999997,0.55518,0.97892,0.0,0.87865,0.99416,0.0,0.015240000000000031,1
108,CVE-2019-6111,2025-04-09,CVE-2019-1367,2025-05-29,2,1.8999999999999997,0.56692,0.97938,0.0,0.87865,0.99447,0.0,0.015089999999999937,1
108,CVE-2019-6111,2025-04-09,CVE-2019-2725,2025-05-13,5,4.15,0.56692,0.97938,0.0,0.94448,0.99992,0.0,0.020540000000000003,2
108,CVE-2019-6111,2025-04-09,CVE-2019-1069,2025-05-13,3,2.1499999999999995,0.56692,0.97938,0.0,0.10373,0.92494,0.0,0.054440000000000044,3
110,CVE-2019-9531,2025-04-11,CVE-2019-0881,2025-05-16,3,2.250000000000001,0.01174,0.76901,0.0,0.02011,0.82228,0.0,0.05327000000000004,1
114,CVE-2020-0238,2024-12-04,CVE-2020-14979,2025-03-11,7,0.8499999999999999,0.00042,0.05089,0.0,0.00042,0.05089,0.0,0.0,1
119,CVE-2020-11027,2023-06-19,CVE-2020-3259,2025-04-17,9,1.7000000000000004,0.00279,0.63837,0.0,0.00246,0.61282,0.0,0.02554999999999996,1
119,CVE-2020-11027,2023-06-19,CVE-2020-11060,2023-10-09,7,1.5500000000000007,0.00279,0.63837,0.0,0.00219,0.5866,0.0,0.05176999999999998,2
120,CVE-2020-11060,2023-10-09,CVE-2020-3259,2025-04-17,2,0.14999999999999963,0.00219,0.5946,0.0,0.00246,0.62181,0.0,0.027209999999999956,1
121,CVE-2020-11560,2023-06-23,CVE-2020-14979,2025-03-11,2,0.05,0.00042,0.05675,0.0,0.00042,0.05675,0.0,0.0,1
121,CVE-2020-11560,2023-06-23,CVE-2020-27786,2024-09-09,1,0.05,0.00042,0.05675,0.0,0.00043,0.07958,0.0,0.022829999999999996,2
121,CVE-2020-11560,2023-06-23,CVE-2020-1377,2025-05-16,4,0.05,0.00042,0.05675,0.0,0.00046,0.12895,0.0,0.07220000000000001,3
122,CVE-2020-11971,2025-04-11,CVE-2020-1378,2025-05-16,1,0.05,0.02084,0.82549,0.0,0.01809,0.81321,0.0,0.012279999999999958,1
126,CVE-2020-1472,2025-03-25,CVE-2020-0601,2025-05-16,5,2.8999999999999995,0.94448,0.99991,0.0,0.93923,0.99872,0.0,0.0011899999999999133,1
126,CVE-2020-1472,2025-03-25,CVE-2020-0609,2025-05-13,6,4.6000000000000005,0.94448,0.99991,0.0,0.86889,0.99406,0.0,0.005849999999999911,2
126,CVE-2020-1472,2025-03-25,CVE-2020-0787,2025-05-13,2,2.5999999999999996,0.94448,0.99991,0.0,0.58,0.98006,0.0,0.019849999999999923,3
127,CVE-2020-14871,2025-04-09,CVE-2020-0609,2025-05-13,1,0.1999999999999993,0.88872,0.99498,0.0,0.86889,0.99398,0.0,0.0010000000000000009,1
127,CVE-2020-14871,2025-04-09,CVE-2020-0601,2025-05-16,2,2.2,0.88872,0.99498,0.0,0.93911,0.9987,0.0,0.0037200000000000566,2
127,CVE-2020-14871,2025-04-09,CVE-2020-0787,2025-05-13,3,2.45,0.88872,0.99498,0.0,0.58,0.98005,0.0,0.014929999999999999,3
129,CVE-2020-15934,2024-12-19,CVE-2020-14979,2025-03-11,5,1.050000000000001,0.00043,0.10892,1.0,0.00042,0.04956,0.0,0.05936,1
130,CVE-2020-18662,2025-04-11,CVE-2020-9859,2025-05-24,5,2.3000000000000007,0.00392,0.57478,0.0,0.00369,0.55972,0.0,0.015059999999999962,1
130,CVE-2020-18662,2025-04-11,CVE-2020-1377,2025-05-16,4,2.3000000000000007,0.00392,0.57478,0.0,0.00484,0.62608,0.0,0.05130000000000001,2
134,CVE-2020-26071,2024-11-18,CVE-2020-14979,2025-03-11,6,0.6500000000000006,0.00044,0.1177,1.0,0.00042,0.05124,0.0,0.06645999999999999,1
135,CVE-2020-27124,2024-11-18,CVE-2020-1377,2025-05-16,8,0.8499999999999999,0.00049,0.20186,1.0,0.00057,0.25154,0.0,0.049679999999999974,1
136,CVE-2020-2778,2024-09-09,CVE-2020-11971,2025-04-11,7,4.1,0.00111,0.45156,0.0,0.0014,0.50414,0.0,0.052580000000000016,1
136,CVE-2020-2778,2024-09-09,CVE-2020-7656,2025-04-08,2,2.6999999999999993,0.00111,0.45156,0.0,0.00154,0.52421,0.0,0.07264999999999994,2
136,CVE-2020-2778,2024-09-09,CVE-2020-25860,2025-04-24,4,3.1999999999999993,0.00111,0.45156,0.0,0.00165,0.53834,0.0,0.08678000000000002,3
137,CVE-2020-27786,2024-09-09,CVE-2020-14979,2025-03-11,1,0.05,0.00043,0.10368,0.0,0.00042,0.05065,0.0,0.053029999999999994,1
138,CVE-2020-28398,2024-12-10,CVE-2020-14979,2025-03-11,5,1.050000000000001,0.00043,0.10788,1.0,0.00042,0.05074,0.0,0.05714,1
139,CVE-2020-2883,2025-01-07,CVE-2020-0601,2025-05-16,10,2.000000000000001,0.96449,0.99719,0.0,0.9708,0.99874,0.0,0.0015499999999999403,1
139,CVE-2020-2883,2025-01-07,CVE-2020-1938,2025-04-24,2,0.05,0.96449,0.99719,0.0,0.97406,0.99966,0.0,0.0024699999999999722,2
139,CVE-2020-2883,2025-01-07,CVE-2020-25223,2025-04-24,3,0.05,0.96449,0.99719,0.0,0.97552,0.99999,0.0,0.0028000000000000247,3
143,CVE-2020-36084,2025-02-06,CVE-2020-9859,2025-05-24,12,2.3000000000000007,0.00101,0.43111,0.0,0.0007,0.33245,0.0,0.09865999999999997,1
145,CVE-2020-5741,2023-03-03,CVE-2020-5509,2025-04-16,1,0.05,0.20713,0.96512,0.0,0.15362,0.95991,0.0,0.005209999999999937,1
145,CVE-2020-5741,2023-03-03,CVE-2020-11060,2023-10-09,2,0.25000000000000017,0.20713,0.96512,0.0,0.26473,0.97112,0.0,0.006000000000000005,2
145,CVE-2020-5741,2023-03-03,CVE-2020-0787,2025-05-13,10,0.6499999999999997,0.20713,0.96512,0.0,0.10723,0.94659,0.0,0.018529999999999935,3
147,CVE-2020-7656,2025-04-08,CVE-2020-9859,2025-05-24,4,2.0,0.00281,0.48639,0.0,0.00369,0.55927,0.0,0.07288000000000006,1
148,CVE-2020-9236,2024-12-27,CVE-2020-14979,2025-03-11,5,1.050000000000001,0.00043,0.1094,1.0,0.00042,0.04987,0.0,0.05953,1
152,CVE-2021-20035,2025-04-17,CVE-2021-38314,2025-05-27,3,1.2500000000000002,0.26232,0.95939,0.0,0.86722,0.99356,0.0,0.034170000000000034,1
152,CVE-2021-20035,2025-04-17,CVE-2021-32030,2025-05-28,4,3.5500000000000007,0.26232,0.95939,0.0,0.93481,0.99808,0.0,0.03869,2
153,CVE-2021-20288,2025-04-09,CVE-2021-30871,2025-05-19,3,1.9500000000000002,0.00198,0.39109,0.0,0.00143,0.3135,0.0,0.07758999999999999,1
155,CVE-2021-24499,2023-06-09,CVE-2021-32030,2025-05-28,12,0.05,0.16056,0.95152,0.0,0.68002,0.97482,0.0,0.023299999999999987,1
155,CVE-2021-24499,2023-06-09,CVE-2021-44529,2025-05-13,10,0.05,0.16056,0.95152,0.0,0.9503,0.98942,0.0,0.037899999999999934,2
155,CVE-2021-24499,2023-06-09,CVE-2021-35587,2025-03-25,7,0.05,0.16056,0.95152,0.0,0.96798,0.99484,0.0,0.043319999999999914,3
156,CVE-2021-25094,2025-04-18,CVE-2021-38314,2025-05-27,5,3.0999999999999996,0.8815,0.99427,0.0,0.86722,0.99355,0.0,0.0007199999999999429,1
156,CVE-2021-25094,2025-04-18,CVE-2021-32030,2025-05-28,2,2.000000000000001,0.8815,0.99427,0.0,0.93481,0.99808,0.0,0.00380999999999998,2
157,CVE-2021-25646,2025-04-24,CVE-2021-32030,2025-05-28,2,1.3,0.94334,0.9994,0.0,0.93481,0.99808,0.0,0.0013199999999999878,1
157,CVE-2021-25646,2025-04-24,CVE-2021-38314,2025-05-27,3,3.750000000000001,0.94334,0.9994,0.0,0.86722,0.99356,0.0,0.005839999999999956,2
160,CVE-2021-26414,2023-01-16,CVE-2021-31207,2025-02-19,9,1.8499999999999999,0.03083,0.83219,0.0,0.02355,0.80842,0.0,0.023769999999999958,1
160,CVE-2021-26414,2023-01-16,CVE-2021-33813,2025-04-17,12,2.95,0.03083,0.83219,0.0,0.05242,0.89325,0.0,0.06106,2
161,CVE-2021-26855,2025-01-06,CVE-2021-22986,2025-05-13,9,0.7500000000000011,0.97508,0.99992,0.0,0.97515,0.99994,0.0,2.0000000000020002e-05,1
161,CVE-2021-26855,2025-01-06,CVE-2021-44529,2025-05-13,10,0.7500000000000011,0.97508,0.99992,0.0,0.97395,0.99964,0.0,0.000280000000000058,2
161,CVE-2021-26855,2025-01-06,CVE-2021-34473,2025-02-19,1,0.0,0.97508,0.99992,0.0,0.96461,0.99723,0.0,0.002690000000000081,3
166,CVE-2021-28976,2025-04-11,CVE-2021-27101,2025-05-28,9,2.9000000000000004,0.0249,0.84029,0.0,0.02023,0.82281,0.0,0.01747999999999994,1
168,CVE-2021-30858,2025-04-19,CVE-2021-27101,2025-05-28,1,1.25,0.01171,0.77523,0.0,0.01639,0.80906,0.0,0.03383000000000003,1
169,CVE-2021-30860,2025-04-27,CVE-2021-32030,2025-05-28,2,2.3000000000000007,0.69382,0.98527,0.0,0.93481,0.99809,0.0,0.012820000000000054,1
171,CVE-2021-30892,2025-01-13,CVE-2021-30769,2025-05-20,2,0.05,0.0007,0.33015,0.0,0.00071,0.33154,0.0,0.0013900000000000023,1
171,CVE-2021-30892,2025-01-13,CVE-2021-25742,2025-03-31,11,2.3999999999999995,0.0007,0.33015,0.0,0.00087,0.39072,0.0,0.06057000000000001,2
172,CVE-2021-30970,2025-01-13,CVE-2021-30769,2025-05-20,2,0.05,0.00071,0.33076,0.0,0.00071,0.33154,0.0,0.0007800000000000029,1
172,CVE-2021-30970,2025-01-13,CVE-2021-25742,2025-03-31,11,2.3999999999999995,0.00071,0.33076,0.0,0.00087,0.39072,0.0,0.05996000000000001,2
173,CVE-2021-31207,2025-02-19,CVE-2021-41773,2025-05-15,7,1.2000000000000004,0.91111,0.99155,0.0,0.97289,0.99936,0.0,0.007809999999999984,1
173,CVE-2021-31207,2025-02-19,CVE-2021-26857,2025-05-02,11,1.4500000000000002,0.91111,0.99155,0.0,0.61868,0.9802,0.0,0.011350000000000082,2
173,CVE-2021-31207,2025-02-19,CVE-2021-26858,2025-05-02,12,1.4500000000000002,0.91111,0.99155,0.0,0.15565,0.95955,0.0,0.03200000000000003,3
176,CVE-2021-33216,2025-04-16,CVE-2021-27101,2025-05-28,1,0.05,0.00841,0.73448,0.0,0.02023,0.82705,0.0,0.09256999999999993,1
177,CVE-2021-33813,2025-04-17,CVE-2021-30769,2025-05-20,2,2.3,0.00072,0.22786,0.0,0.00076,0.23581,0.0,0.007949999999999985,1
178,CVE-2021-34473,2025-02-19,CVE-2021-25646,2025-04-24,2,0.599999999999999,0.96568,0.99753,0.0,0.97277,0.99934,0.0,0.0018099999999999783,1
178,CVE-2021-34473,2025-02-19,CVE-2021-44529,2025-05-13,9,0.7500000000000011,0.96568,0.99753,0.0,0.97374,0.99962,0.0,0.0020899999999999253,2
178,CVE-2021-34473,2025-02-19,CVE-2021-22986,2025-05-13,8,0.7500000000000011,0.96568,0.99753,0.0,0.97525,0.99997,0.0,0.0024399999999999977,3
179,CVE-2021-34523,2025-02-19,CVE-2021-25646,2025-04-24,2,0.4999999999999993,0.95882,0.99619,0.0,0.97277,0.99934,0.0,0.003149999999999986,1
179,CVE-2021-34523,2025-02-19,CVE-2021-44529,2025-05-13,9,0.8500000000000008,0.95882,0.99619,0.0,0.97374,0.99962,0.0,0.003429999999999933,2
179,CVE-2021-34523,2025-02-19,CVE-2021-22986,2025-05-13,8,0.8500000000000008,0.95882,0.99619,0.0,0.97525,0.99997,0.0,0.0037800000000000056,3
180,CVE-2021-35587,2025-03-25,CVE-2021-27065,2025-05-02,8,2.3000000000000007,0.94197,0.99912,0.0,0.9434,0.99948,0.0,0.00036000000000002697,1
180,CVE-2021-35587,2025-03-25,CVE-2021-41773,2025-05-15,10,2.5500000000000007,0.94197,0.99912,0.0,0.94398,0.99972,0.0,0.0006000000000000449,2
180,CVE-2021-35587,2025-03-25,CVE-2021-44529,2025-05-13,3,0.05,0.94197,0.99912,0.0,0.94461,0.99994,0.0,0.0008200000000000429,3
187,CVE-2021-40449,2025-04-18,CVE-2021-38314,2025-05-27,5,2.8,0.8233,0.99155,0.0,0.86722,0.99355,0.0,0.0020000000000000018,1
187,CVE-2021-40449,2025-04-18,CVE-2021-32030,2025-05-28,1,2.250000000000001,0.8233,0.99155,0.0,0.93481,0.99808,0.0,0.006529999999999925,2
188,CVE-2021-41379,2021-11-23,CVE-2021-26414,2023-01-16,8,0.7000000000000002,0.06701,0.91310427,0.0,0.06701,0.91310427,0.0,0.0,1
188,CVE-2021-41379,2021-11-23,CVE-2021-31207,2025-02-19,10,1.1499999999999997,0.06701,0.91310427,0.0,0.76085,0.998808938,0.0,0.08570466799999998,2
190,CVE-2021-42291,2023-01-16,CVE-2021-28976,2025-04-11,5,0.3499999999999998,0.0115,0.5976,0.0,0.01156,0.60717,0.0,0.009569999999999967,1
191,CVE-2021-44228,2021-12-20,CVE-2021-22986,2025-05-13,12,0.24999999999999928,0.92515,0.999771153,0.0,0.3817,0.992181044,0.0,0.0075901090000000115,1
194,CVE-2021-44567,2025-04-11,CVE-2021-27101,2025-05-28,3,0.05,0.02631,0.8447,0.0,0.02023,0.82281,0.0,0.021889999999999965,1
195,CVE-2021-45046,2021-12-14,CVE-2021-24499,2023-06-09,6,0.8500000000000008,0.05553,0.889186877,1.0,0.02742,0.807796129,0.0,0.08139074800000001,1
196,CVE-2021-45105,2021-12-18,CVE-2021-31207,2025-02-19,7,0.7499999999999993,0.20412,0.978519074,3.0,0.76085,0.998790672,0.0,0.020271598000000002,1
196,CVE-2021-45105,2021-12-18,CVE-2021-26414,2023-01-16,9,1.1000000000000005,0.20412,0.978519074,3.0,0.06701,0.913768522,0.0,0.06475055200000002,2
206,CVE-2022-20649,2024-11-15,CVE-2022-38028,2025-04-17,6,0.3499999999999998,0.00063,0.28809,1.0,0.00051,0.21213,0.0,0.07596,1
210,CVE-2022-21907,2023-07-07,CVE-2022-42889,2025-04-18,6,0.0,0.94965,0.98945,0.0,0.87635,0.98155,0.0,0.007900000000000018,1
210,CVE-2022-21907,2023-07-07,CVE-2022-35914,2024-05-19,4,0.0,0.94965,0.98945,0.0,0.97328,0.99802,0.0,0.008569999999999967,2
210,CVE-2022-21907,2023-07-07,CVE-2022-37061,2025-04-16,5,0.0,0.94965,0.98945,0.0,0.97496,0.99956,0.0,0.010109999999999952,3
211,CVE-2022-22126,2025-04-11,CVE-2022-34707,2025-05-16,7,1.9500000000000002,0.00228,0.42836,0.0,0.0017,0.35085,0.0,0.07751000000000002,1
211,CVE-2022-22126,2025-04-11,CVE-2022-27779,2025-05-13,2,0.7999999999999998,0.00228,0.42836,0.0,0.00166,0.34537,0.0,0.08299000000000001,2
211,CVE-2022-22126,2025-04-11,CVE-2022-35768,2025-05-16,8,1.9500000000000002,0.00228,0.42836,0.0,0.00165,0.34398,0.0,0.08438000000000001,3
212,CVE-2022-22536,2025-04-02,CVE-2022-30190,2025-05-13,12,2.5,0.93844,0.99863,0.0,0.92856,0.99763,0.0,0.0010000000000000009,1
212,CVE-2022-22536,2025-04-02,CVE-2022-1388,2025-05-13,3,0.24999999999999928,0.93844,0.99863,0.0,0.94456,0.99993,0.0,0.0012999999999999678,2
