event_id,treated_cve,treated_event_date,control_cve,control_future_event_date,candidate_rank_static,static_distance
344,CVE-2023-2246,2023-05-05,CVE-2023-36346,2023-07-03,10,0.20000000000000018
344,CVE-2023-2246,2023-05-05,CVE-2023-33145,2023-07-06,11,0.20000000000000018
344,CVE-2023-2246,2023-05-05,CVE-2023-36163,2023-07-11,12,0.20000000000000018
306,CVE-2022-47880,2023-05-05,CVE-2022-23513,2023-09-04,1,0.0
306,CVE-2022-47880,2023-05-05,CVE-2022-40258,2025-03-18,2,0.05
306,CVE-2022-47880,2023-05-05,CVE-2022-27254,2025-04-15,3,0.05
306,CVE-2022-47880,2023-05-05,CVE-2022-27779,2025-05-13,4,0.05
306,CVE-2022-47880,2023-05-05,CVE-2022-41358,2025-04-16,5,0.10000000000000053
306,CVE-2022-47880,2023-05-05,CVE-2022-42821,2025-01-13,6,0.25000000000000017
306,CVE-2022-47880,2023-05-05,CVE-2022-23824,2025-02-07,7,0.25000000000000017
306,CVE-2022-47880,2023-05-05,CVE-2022-34708,2025-05-16,8,0.25000000000000017
306,CVE-2022-47880,2023-05-05,CVE-2022-29614,2025-04-09,9,0.3499999999999998
306,CVE-2022-47880,2023-05-05,CVE-2022-23409,2025-04-16,10,0.39999999999999947
306,CVE-2022-47880,2023-05-05,CVE-2022-31470,2023-09-08,11,0.7999999999999998
306,CVE-2022-47880,2023-05-05,CVE-2022-4953,2023-09-08,12,0.7999999999999998
399,CVE-2023-29809,2023-05-05,CVE-2023-0297,2023-06-14,1,0.0
399,CVE-2023-29809,2023-05-05,CVE-2023-27372,2023-06-20,2,0.0
399,CVE-2023-29809,2023-05-05,CVE-2023-33592,2023-07-06,3,0.0
399,CVE-2023-29809,2023-05-05,CVE-2023-37629,2023-07-19,4,0.0
399,CVE-2023-29809,2023-05-05,CVE-2023-34635,2023-07-20,5,0.0
399,CVE-2023-29809,2023-05-05,CVE-2023-39115,2023-08-04,6,0.0
399,CVE-2023-29809,2023-05-05,CVE-2023-29689,2023-08-08,7,0.0
399,CVE-2023-29809,2023-05-05,CVE-2023-31067,2023-08-21,8,0.0
399,CVE-2023-29809,2023-05-05,CVE-2023-31068,2023-08-21,9,0.0
399,CVE-2023-29809,2023-05-05,CVE-2023-31069,2023-08-21,10,0.0
399,CVE-2023-29809,2023-05-05,CVE-2023-37759,2023-08-21,11,0.0
399,CVE-2023-29809,2023-05-05,CVE-2023-32560,2023-09-04,12,0.0
302,CVE-2022-47876,2023-05-05,CVE-2022-20655,2024-11-15,1,0.05
302,CVE-2022-47876,2023-05-05,CVE-2022-45185,2025-01-08,2,0.05
302,CVE-2022-47876,2023-05-05,CVE-2022-4046,2025-04-22,3,0.05
302,CVE-2022-47876,2023-05-05,CVE-2022-22620,2025-05-10,4,0.05
302,CVE-2022-47876,2023-05-05,CVE-2022-0811,2025-05-13,5,0.05
302,CVE-2022-47876,2023-05-05,CVE-2022-26500,2025-05-13,6,0.05
302,CVE-2022-47876,2023-05-05,CVE-2022-38181,2025-05-23,7,0.05
302,CVE-2022-47876,2023-05-05,CVE-2022-4975,2025-01-27,8,0.14999999999999963
302,CVE-2022-47876,2023-05-05,CVE-2022-32144,2024-12-20,9,0.25000000000000105
302,CVE-2022-47876,2023-05-05,CVE-2022-43939,2025-03-04,10,0.25000000000000105
302,CVE-2022-47876,2023-05-05,CVE-2022-2601,2025-05-14,11,0.25000000000000105
302,CVE-2022-47876,2023-05-05,CVE-2022-24715,2023-07-15,12,0.3000000000000007
101,CVE-2019-20893,2023-05-10,CVE-2019-1937,2023-07-15,1,0.05
101,CVE-2019-20893,2023-05-10,CVE-2019-1010060,2025-04-11,2,0.05
101,CVE-2019-20893,2023-05-10,CVE-2019-9531,2025-04-11,3,0.05
101,CVE-2019-20893,2023-05-10,CVE-2019-9533,2025-04-11,4,0.05
101,CVE-2019-20893,2023-05-10,CVE-2019-19245,2025-04-14,5,0.05
101,CVE-2019-20893,2023-05-10,CVE-2019-3568,2025-05-07,6,0.05
101,CVE-2019-20893,2023-05-10,CVE-2019-2725,2025-05-13,7,0.05
101,CVE-2019-20893,2023-05-10,CVE-2019-11510,2025-05-02,8,0.24999999999999928
101,CVE-2019-20893,2023-05-10,CVE-2019-15690,2025-01-24,9,1.3
101,CVE-2019-20893,2023-05-10,CVE-2019-15949,2025-04-08,10,1.3
101,CVE-2019-20893,2023-05-10,CVE-2019-13024,2025-04-10,11,1.3
101,CVE-2019-20893,2023-05-10,CVE-2019-13961,2025-04-11,12,1.3
336,CVE-2023-2137,2023-05-10,CVE-2023-24078,2023-07-03,1,0.05
336,CVE-2023-2137,2023-05-10,CVE-2023-36348,2023-07-03,2,0.05
336,CVE-2023-2137,2023-05-10,CVE-2023-33131,2023-07-07,3,0.05
336,CVE-2023-2137,2023-05-10,CVE-2023-27253,2023-07-20,4,0.05
336,CVE-2023-2137,2023-05-10,CVE-2023-2636,2023-07-28,5,0.05
336,CVE-2023-2137,2023-05-10,CVE-2023-37569,2023-08-08,6,0.05
336,CVE-2023-2137,2023-05-10,CVE-2023-1389,2023-08-10,7,0.05
336,CVE-2023-2137,2023-05-10,CVE-2023-32707,2023-10-09,8,0.05
336,CVE-2023-2137,2023-05-10,CVE-2023-38836,2023-10-09,9,0.05
336,CVE-2023-2137,2023-05-10,CVE-2023-33996,2024-12-13,10,0.05
336,CVE-2023-2137,2023-05-10,CVE-2023-47179,2025-01-02,11,0.05
336,CVE-2023-2137,2023-05-10,CVE-2023-37931,2025-01-14,12,0.05
355,CVE-2023-24059,2023-05-10,CVE-2023-41076,2025-04-12,1,0.0
355,CVE-2023-24059,2023-05-10,CVE-2023-47113,2025-05-03,2,0.05
355,CVE-2023-24059,2023-05-10,CVE-2023-46818,2025-04-14,3,0.09999999999999964
355,CVE-2023-24059,2023-05-10,CVE-2023-0669,2025-05-28,4,0.09999999999999964
355,CVE-2023-24059,2023-05-10,CVE-2023-39362,2023-10-09,5,0.14999999999999963
355,CVE-2023-24059,2023-05-10,CVE-2023-20273,2025-02-14,6,0.14999999999999963
355,CVE-2023-24059,2023-05-10,CVE-2023-44221,2025-04-25,7,0.14999999999999963
355,CVE-2023-24059,2023-05-10,CVE-2023-1966,2025-01-07,8,0.15000000000000052
355,CVE-2023-24059,2023-05-10,CVE-2023-36884,2023-07-12,9,0.20000000000000018
355,CVE-2023-24059,2023-05-10,CVE-2023-6542,2025-04-16,10,0.20000000000000018
355,CVE-2023-24059,2023-05-10,CVE-2023-37534,2025-04-25,11,0.20000000000000018
355,CVE-2023-24059,2023-05-10,CVE-2023-30198,2023-06-26,12,0.25000000000000017
361,CVE-2023-24947,2023-05-10,CVE-2023-24078,2023-07-03,1,0.05
361,CVE-2023-24947,2023-05-10,CVE-2023-36348,2023-07-03,2,0.05
361,CVE-2023-24947,2023-05-10,CVE-2023-33131,2023-07-07,3,0.05
361,CVE-2023-24947,2023-05-10,CVE-2023-27253,2023-07-20,4,0.05
361,CVE-2023-24947,2023-05-10,CVE-2023-2636,2023-07-28,5,0.05
361,CVE-2023-24947,2023-05-10,CVE-2023-37569,2023-08-08,6,0.05
361,CVE-2023-24947,2023-05-10,CVE-2023-1389,2023-08-10,7,0.05
361,CVE-2023-24947,2023-05-10,CVE-2023-32707,2023-10-09,8,0.05
361,CVE-2023-24947,2023-05-10,CVE-2023-38836,2023-10-09,9,0.05
361,CVE-2023-24947,2023-05-10,CVE-2023-33996,2024-12-13,10,0.05
361,CVE-2023-24947,2023-05-10,CVE-2023-47179,2025-01-02,11,0.05
361,CVE-2023-24947,2023-05-10,CVE-2023-37931,2025-01-14,12,0.05
308,CVE-2022-48434,2023-05-10,CVE-2022-20649,2024-11-15,1,0.05
308,CVE-2022-48434,2023-05-10,CVE-2022-45186,2025-01-08,2,0.05
308,CVE-2022-48434,2023-05-10,CVE-2022-49043,2025-01-26,3,0.05
308,CVE-2022-48434,2023-05-10,CVE-2022-41966,2025-05-20,4,0.14999999999999963
308,CVE-2022-48434,2023-05-10,CVE-2022-41137,2024-12-05,5,0.25000000000000105
308,CVE-2022-48434,2023-05-10,CVE-2022-26872,2025-03-18,6,0.25000000000000105
308,CVE-2022-48434,2023-05-10,CVE-2022-40259,2025-03-18,7,0.25000000000000105
308,CVE-2022-48434,2023-05-10,CVE-2022-0847,2025-04-30,8,0.2999999999999998
308,CVE-2022-48434,2023-05-10,CVE-2022-46721,2025-05-19,9,0.2999999999999998
308,CVE-2022-48434,2023-05-10,CVE-2022-3604,2025-05-26,10,0.2999999999999998
308,CVE-2022-48434,2023-05-10,CVE-2022-47636,2023-08-10,11,0.3499999999999998
308,CVE-2022-48434,2023-05-10,CVE-2022-38028,2025-04-17,12,0.3499999999999998
225,CVE-2022-2591,2023-05-13,CVE-2022-47076,2023-06-22,1,0.0
225,CVE-2022-2591,2023-05-13,CVE-2022-28171,2023-07-19,2,0.0
225,CVE-2022-2591,2023-05-13,CVE-2022-2827,2025-03-18,3,0.05
225,CVE-2022-2591,2023-05-13,CVE-2022-40242,2025-03-18,4,0.05
225,CVE-2022-2591,2023-05-13,CVE-2022-21449,2025-05-05,5,0.05
225,CVE-2022-2591,2023-05-13,CVE-2022-35919,2023-10-09,6,0.09999999999999964
225,CVE-2022-2591,2023-05-13,CVE-2022-29154,2025-01-16,7,0.14999999999999963
225,CVE-2022-2591,2023-05-13,CVE-2022-46908,2025-05-14,8,0.25000000000000017
225,CVE-2022-2591,2023-05-13,CVE-2022-47636,2023-08-10,9,0.2999999999999998
225,CVE-2022-2591,2023-05-13,CVE-2022-38028,2025-04-17,10,0.3499999999999998
225,CVE-2022-2591,2023-05-13,CVE-2022-0847,2025-04-30,11,0.3499999999999998
225,CVE-2022-2591,2023-05-13,CVE-2022-24521,2025-05-13,12,0.3499999999999998
359,CVE-2023-24932,2023-05-14,CVE-2023-49965,2025-04-11,1,0.14999999999999963
359,CVE-2023-24932,2023-05-14,CVE-2023-20109,2025-04-17,2,0.15000000000000052
359,CVE-2023-24932,2023-05-14,CVE-2023-33145,2023-07-06,3,0.25000000000000017
359,CVE-2023-24932,2023-05-14,CVE-2023-34927,2024-04-02,4,0.25000000000000017
359,CVE-2023-24932,2023-05-14,CVE-2023-20118,2025-03-03,5,0.25000000000000017
359,CVE-2023-24932,2023-05-14,CVE-2023-45884,2025-04-11,6,0.25000000000000017
359,CVE-2023-24932,2023-05-14,CVE-2023-45857,2025-05-04,7,0.25000000000000017
359,CVE-2023-24932,2023-05-14,CVE-2023-24626,2025-05-12,8,0.25000000000000017
359,CVE-2023-24932,2023-05-14,CVE-2023-25187,2023-06-20,9,0.45000000000000034
359,CVE-2023-24932,2023-05-14,CVE-2023-38501,2023-07-28,10,0.45000000000000034
359,CVE-2023-24932,2023-05-14,CVE-2023-4407,2023-09-04,11,0.45000000000000034
359,CVE-2023-24932,2023-05-14,CVE-2023-4548,2023-09-08,12,0.45000000000000034
360,CVE-2023-24941,2023-05-14,CVE-2023-49641,2025-05-19,1,0.0
360,CVE-2023-24941,2023-05-14,CVE-2023-36845,2025-05-29,2,0.0
360,CVE-2023-24941,2023-05-14,CVE-2023-41591,2025-05-30,3,0.0
360,CVE-2023-24941,2023-05-14,CVE-2023-0297,2023-06-14,4,0.05
360,CVE-2023-24941,2023-05-14,CVE-2023-27372,2023-06-20,5,0.05
360,CVE-2023-24941,2023-05-14,CVE-2023-33592,2023-07-06,6,0.05
360,CVE-2023-24941,2023-05-14,CVE-2023-37629,2023-07-19,7,0.05
360,CVE-2023-24941,2023-05-14,CVE-2023-34635,2023-07-20,8,0.05
360,CVE-2023-24941,2023-05-14,CVE-2023-39115,2023-08-04,9,0.05
360,CVE-2023-24941,2023-05-14,CVE-2023-29689,2023-08-08,10,0.05
360,CVE-2023-24941,2023-05-14,CVE-2023-31067,2023-08-21,11,0.05
360,CVE-2023-24941,2023-05-14,CVE-2023-31068,2023-08-21,12,0.05
372,CVE-2023-27217,2023-05-17,CVE-2023-49641,2025-05-19,1,0.0
372,CVE-2023-27217,2023-05-17,CVE-2023-36845,2025-05-29,2,0.0
372,CVE-2023-27217,2023-05-17,CVE-2023-41591,2025-05-30,3,0.0
372,CVE-2023-27217,2023-05-17,CVE-2023-27372,2023-06-20,4,0.05
372,CVE-2023-27217,2023-05-17,CVE-2023-33592,2023-07-06,5,0.05
372,CVE-2023-27217,2023-05-17,CVE-2023-37629,2023-07-19,6,0.05
372,CVE-2023-27217,2023-05-17,CVE-2023-34635,2023-07-20,7,0.05
372,CVE-2023-27217,2023-05-17,CVE-2023-39115,2023-08-04,8,0.05
372,CVE-2023-27217,2023-05-17,CVE-2023-29689,2023-08-08,9,0.05
372,CVE-2023-27217,2023-05-17,CVE-2023-31067,2023-08-21,10,0.05
372,CVE-2023-27217,2023-05-17,CVE-2023-31068,2023-08-21,11,0.05
372,CVE-2023-27217,2023-05-17,CVE-2023-31069,2023-08-21,12,0.05
415,CVE-2023-31698,2023-05-23,CVE-2023-29918,2023-07-28,1,0.0
415,CVE-2023-31698,2023-05-23,CVE-2023-6710,2024-05-13,2,0.0
415,CVE-2023-31698,2023-05-23,CVE-2023-27636,2024-06-03,3,0.0
415,CVE-2023-31698,2023-05-23,CVE-2023-2745,2025-04-22,4,0.0
415,CVE-2023-31698,2023-05-23,CVE-2023-0109,2024-11-15,5,0.05
415,CVE-2023-31698,2023-05-23,CVE-2023-42007,2025-04-11,6,0.05
415,CVE-2023-31698,2023-05-23,CVE-2023-45279,2025-04-11,7,0.05
415,CVE-2023-31698,2023-05-23,CVE-2023-45280,2025-04-11,8,0.05
415,CVE-2023-31698,2023-05-23,CVE-2023-45885,2025-04-11,9,0.05
415,CVE-2023-31698,2023-05-23,CVE-2023-46470,2025-04-11,10,0.05
415,CVE-2023-31698,2023-05-23,CVE-2023-46471,2025-04-11,11,0.05
415,CVE-2023-31698,2023-05-23,CVE-2023-36266,2023-07-28,12,0.09999999999999964
323,CVE-2023-1934,2023-05-23,CVE-2023-33592,2023-07-06,1,0.0
323,CVE-2023-1934,2023-05-23,CVE-2023-37629,2023-07-19,2,0.0
323,CVE-2023-1934,2023-05-23,CVE-2023-34635,2023-07-20,3,0.0
323,CVE-2023-1934,2023-05-23,CVE-2023-39115,2023-08-04,4,0.0
323,CVE-2023-1934,2023-05-23,CVE-2023-29689,2023-08-08,5,0.0
323,CVE-2023-1934,2023-05-23,CVE-2023-31067,2023-08-21,6,0.0
323,CVE-2023-1934,2023-05-23,CVE-2023-31068,2023-08-21,7,0.0
323,CVE-2023-1934,2023-05-23,CVE-2023-31069,2023-08-21,8,0.0
323,CVE-2023-1934,2023-05-23,CVE-2023-37759,2023-08-21,9,0.0
323,CVE-2023-1934,2023-05-23,CVE-2023-32560,2023-09-04,10,0.0
323,CVE-2023-1934,2023-05-23,CVE-2023-4634,2023-10-09,11,0.0
323,CVE-2023-1934,2023-05-23,CVE-2023-23333,2024-03-14,12,0.0
404,CVE-2023-30256,2023-05-23,CVE-2023-36346,2023-07-03,1,0.0
404,CVE-2023-30256,2023-05-23,CVE-2023-36163,2023-07-11,2,0.0
404,CVE-2023-30256,2023-05-23,CVE-2023-36306,2023-08-04,3,0.0
404,CVE-2023-30256,2023-05-23,CVE-2023-24657,2025-04-11,4,0.0
404,CVE-2023-30256,2023-05-23,CVE-2023-41425,2025-04-22,5,0.0
404,CVE-2023-30256,2023-05-23,CVE-2023-45281,2025-04-11,6,0.05
404,CVE-2023-30256,2023-05-23,CVE-2023-47311,2025-04-11,7,0.05
404,CVE-2023-30256,2023-05-23,CVE-2023-43770,2025-05-15,8,0.05
404,CVE-2023-30256,2023-05-23,CVE-2023-32369,2025-01-13,9,0.14999999999999963
404,CVE-2023-30256,2023-05-23,CVE-2023-44088,2025-04-10,10,0.1999999999999993
404,CVE-2023-30256,2023-05-23,CVE-2023-38501,2023-07-28,11,0.20000000000000018
404,CVE-2023-30256,2023-05-23,CVE-2023-4407,2023-09-04,12,0.20000000000000018
416,CVE-2023-31699,2023-05-23,CVE-2023-3897,2024-02-19,1,0.0
416,CVE-2023-31699,2023-05-23,CVE-2023-4039,2025-05-17,2,0.05
416,CVE-2023-31699,2023-05-23,CVE-2023-36811,2025-04-09,3,0.14999999999999963
416,CVE-2023-31699,2023-05-23,CVE-2023-32019,2025-05-16,4,0.14999999999999963
416,CVE-2023-31699,2023-05-23,CVE-2023-4641,2025-05-17,5,0.14999999999999963
416,CVE-2023-31699,2023-05-23,CVE-2023-52589,2025-05-20,6,0.14999999999999963
416,CVE-2023-31699,2023-05-23,CVE-2023-23408,2023-06-26,7,0.2999999999999998
416,CVE-2023-31699,2023-05-23,CVE-2023-34834,2023-06-23,8,0.5
416,CVE-2023-31699,2023-05-23,CVE-2023-1258,2023-07-19,9,0.5
416,CVE-2023-31699,2023-05-23,CVE-2023-38357,2023-07-20,10,0.5
416,CVE-2023-31699,2023-05-23,CVE-2023-2796,2023-08-04,11,0.5
416,CVE-2023-31699,2023-05-23,CVE-2023-3219,2023-08-04,12,0.5
417,CVE-2023-31702,2023-05-23,CVE-2023-39362,2023-10-09,1,0.0
417,CVE-2023-31702,2023-05-23,CVE-2023-20273,2025-02-14,2,0.05
417,CVE-2023-31702,2023-05-23,CVE-2023-46818,2025-04-14,3,0.05
417,CVE-2023-31702,2023-05-23,CVE-2023-44221,2025-04-25,4,0.05
417,CVE-2023-31702,2023-05-23,CVE-2023-0669,2025-05-28,5,0.05
417,CVE-2023-31702,2023-05-23,CVE-2023-37979,2023-08-04,6,0.10000000000000053
417,CVE-2023-31702,2023-05-23,CVE-2023-41076,2025-04-12,7,0.14999999999999963
417,CVE-2023-31702,2023-05-23,CVE-2023-47113,2025-05-03,8,0.14999999999999963
417,CVE-2023-31702,2023-05-23,CVE-2023-6542,2025-04-16,9,0.15000000000000052
417,CVE-2023-31702,2023-05-23,CVE-2023-37534,2025-04-25,10,0.15000000000000052
417,CVE-2023-31702,2023-05-23,CVE-2023-21750,2025-05-16,11,0.15000000000000052
417,CVE-2023-31702,2023-05-23,CVE-2023-1966,2025-01-07,12,0.25000000000000017
382,CVE-2023-27823,2023-05-23,CVE-2023-33592,2023-07-06,1,0.0
382,CVE-2023-27823,2023-05-23,CVE-2023-37629,2023-07-19,2,0.0
382,CVE-2023-27823,2023-05-23,CVE-2023-34635,2023-07-20,3,0.0
382,CVE-2023-27823,2023-05-23,CVE-2023-39115,2023-08-04,4,0.0
382,CVE-2023-27823,2023-05-23,CVE-2023-29689,2023-08-08,5,0.0
382,CVE-2023-27823,2023-05-23,CVE-2023-31067,2023-08-21,6,0.0
382,CVE-2023-27823,2023-05-23,CVE-2023-31068,2023-08-21,7,0.0
382,CVE-2023-27823,2023-05-23,CVE-2023-31069,2023-08-21,8,0.0
382,CVE-2023-27823,2023-05-23,CVE-2023-37759,2023-08-21,9,0.0
382,CVE-2023-27823,2023-05-23,CVE-2023-32560,2023-09-04,10,0.0
382,CVE-2023-27823,2023-05-23,CVE-2023-4634,2023-10-09,11,0.0
382,CVE-2023-27823,2023-05-23,CVE-2023-23333,2024-03-14,12,0.0
378,CVE-2023-27524,2023-05-23,CVE-2023-24078,2023-07-03,1,0.09999999999999964
378,CVE-2023-27524,2023-05-23,CVE-2023-36348,2023-07-03,2,0.09999999999999964
378,CVE-2023-27524,2023-05-23,CVE-2023-33131,2023-07-07,3,0.09999999999999964
378,CVE-2023-27524,2023-05-23,CVE-2023-27253,2023-07-20,4,0.09999999999999964
378,CVE-2023-27524,2023-05-23,CVE-2023-2636,2023-07-28,5,0.09999999999999964
378,CVE-2023-27524,2023-05-23,CVE-2023-37569,2023-08-08,6,0.09999999999999964
378,CVE-2023-27524,2023-05-23,CVE-2023-1389,2023-08-10,7,0.09999999999999964
378,CVE-2023-27524,2023-05-23,CVE-2023-32707,2023-10-09,8,0.09999999999999964
378,CVE-2023-27524,2023-05-23,CVE-2023-38836,2023-10-09,9,0.09999999999999964
378,CVE-2023-27524,2023-05-23,CVE-2023-33996,2024-12-13,10,0.14999999999999963
378,CVE-2023-27524,2023-05-23,CVE-2023-47179,2025-01-02,11,0.14999999999999963
378,CVE-2023-27524,2023-05-23,CVE-2023-37931,2025-01-14,12,0.14999999999999963
418,CVE-2023-31703,2023-05-23,CVE-2023-20025,2025-03-03,1,0.05
418,CVE-2023-31703,2023-05-23,CVE-2023-20154,2024-11-15,2,0.14999999999999963
418,CVE-2023-31703,2023-05-23,CVE-2023-34329,2025-03-18,3,0.14999999999999963
418,CVE-2023-31703,2023-05-23,CVE-2023-45278,2025-04-11,4,0.14999999999999963
418,CVE-2023-31703,2023-05-23,CVE-2023-2868,2025-01-23,5,0.45000000000000034
418,CVE-2023-31703,2023-05-23,CVE-2023-4966,2025-04-14,6,0.45000000000000034
418,CVE-2023-31703,2023-05-23,CVE-2023-48974,2024-04-02,7,0.5999999999999996
418,CVE-2023-31703,2023-05-23,CVE-2023-48292,2025-03-29,8,0.5999999999999996
418,CVE-2023-31703,2023-05-23,CVE-2023-33592,2023-07-06,9,0.8000000000000007
418,CVE-2023-31703,2023-05-23,CVE-2023-37629,2023-07-19,10,0.8000000000000007
418,CVE-2023-31703,2023-05-23,CVE-2023-34635,2023-07-20,11,0.8000000000000007
418,CVE-2023-31703,2023-05-23,CVE-2023-39115,2023-08-04,12,0.8000000000000007
277,CVE-2022-41544,2023-05-23,CVE-2022-4297,2023-07-03,1,0.0
277,CVE-2022-41544,2023-05-23,CVE-2022-21907,2023-07-07,2,0.0
277,CVE-2022-41544,2023-05-23,CVE-2022-22963,2023-07-11,3,0.0
277,CVE-2022-41544,2023-05-23,CVE-2022-25148,2023-09-04,4,0.0
277,CVE-2022-41544,2023-05-23,CVE-2022-4681,2024-03-10,5,0.0
277,CVE-2022-41544,2023-05-23,CVE-2022-4395,2024-04-02,6,0.0
277,CVE-2022-41544,2023-05-23,CVE-2022-35914,2024-05-19,7,0.0
277,CVE-2022-41544,2023-05-23,CVE-2022-37061,2025-04-16,8,0.0
277,CVE-2022-41544,2023-05-23,CVE-2022-42889,2025-04-18,9,0.0
277,CVE-2022-41544,2023-05-23,CVE-2022-2070,2025-05-25,10,0.0
277,CVE-2022-41544,2023-05-23,CVE-2022-1884,2024-11-15,11,0.05
277,CVE-2022-41544,2023-05-23,CVE-2022-32203,2024-12-20,12,0.05
375,CVE-2023-27350,2023-05-23,CVE-2023-33592,2023-07-06,1,0.0
375,CVE-2023-27350,2023-05-23,CVE-2023-37629,2023-07-19,2,0.0
375,CVE-2023-27350,2023-05-23,CVE-2023-34635,2023-07-20,3,0.0
375,CVE-2023-27350,2023-05-23,CVE-2023-39115,2023-08-04,4,0.0
375,CVE-2023-27350,2023-05-23,CVE-2023-29689,2023-08-08,5,0.0
375,CVE-2023-27350,2023-05-23,CVE-2023-31067,2023-08-21,6,0.0
375,CVE-2023-27350,2023-05-23,CVE-2023-31068,2023-08-21,7,0.0
375,CVE-2023-27350,2023-05-23,CVE-2023-31069,2023-08-21,8,0.0
375,CVE-2023-27350,2023-05-23,CVE-2023-37759,2023-08-21,9,0.0
375,CVE-2023-27350,2023-05-23,CVE-2023-32560,2023-09-04,10,0.0
375,CVE-2023-27350,2023-05-23,CVE-2023-4634,2023-10-09,11,0.0
375,CVE-2023-27350,2023-05-23,CVE-2023-23333,2024-03-14,12,0.0
420,CVE-2023-31748,2023-05-23,CVE-2023-28293,2023-06-26,1,0.0
420,CVE-2023-31748,2023-05-23,CVE-2023-28285,2023-07-03,2,0.0
420,CVE-2023-31748,2023-05-23,CVE-2023-33137,2023-07-03,3,0.0
420,CVE-2023-31748,2023-05-23,CVE-2023-33148,2023-07-20,4,0.0
420,CVE-2023-31748,2023-05-23,CVE-2023-34634,2023-07-28,5,0.0
420,CVE-2023-31748,2023-05-23,CVE-2023-39147,2023-07-31,6,0.0
420,CVE-2023-31748,2023-05-23,CVE-2023-31468,2023-08-21,7,0.0
420,CVE-2023-31748,2023-05-23,CVE-2023-46022,2024-03-20,8,0.0
420,CVE-2023-31748,2023-05-23,CVE-2023-29336,2025-05-25,9,0.0
420,CVE-2023-31748,2023-05-23,CVE-2023-2640,2023-07-31,10,0.05
420,CVE-2023-31748,2023-05-23,CVE-2023-32629,2023-07-31,11,0.05
420,CVE-2023-31748,2023-05-23,CVE-2023-41061,2025-02-10,12,0.05
365,CVE-2023-25440,2023-05-23,CVE-2023-29918,2023-07-28,1,0.0
365,CVE-2023-25440,2023-05-23,CVE-2023-6710,2024-05-13,2,0.0
365,CVE-2023-25440,2023-05-23,CVE-2023-27636,2024-06-03,3,0.0
365,CVE-2023-25440,2023-05-23,CVE-2023-2745,2025-04-22,4,0.0
365,CVE-2023-25440,2023-05-23,CVE-2023-0109,2024-11-15,5,0.05
365,CVE-2023-25440,2023-05-23,CVE-2023-42007,2025-04-11,6,0.05
365,CVE-2023-25440,2023-05-23,CVE-2023-45279,2025-04-11,7,0.05
365,CVE-2023-25440,2023-05-23,CVE-2023-45280,2025-04-11,8,0.05
365,CVE-2023-25440,2023-05-23,CVE-2023-45885,2025-04-11,9,0.05
365,CVE-2023-25440,2023-05-23,CVE-2023-46470,2025-04-11,10,0.05
365,CVE-2023-25440,2023-05-23,CVE-2023-46471,2025-04-11,11,0.05
365,CVE-2023-25440,2023-05-23,CVE-2023-36266,2023-07-28,12,0.09999999999999964
364,CVE-2023-25439,2023-05-23,CVE-2023-36346,2023-07-03,1,0.0
364,CVE-2023-25439,2023-05-23,CVE-2023-36163,2023-07-11,2,0.0
364,CVE-2023-25439,2023-05-23,CVE-2023-36306,2023-08-04,3,0.0
364,CVE-2023-25439,2023-05-23,CVE-2023-24657,2025-04-11,4,0.0
364,CVE-2023-25439,2023-05-23,CVE-2023-41425,2025-04-22,5,0.0
364,CVE-2023-25439,2023-05-23,CVE-2023-45281,2025-04-11,6,0.05
364,CVE-2023-25439,2023-05-23,CVE-2023-47311,2025-04-11,7,0.05
364,CVE-2023-25439,2023-05-23,CVE-2023-43770,2025-05-15,8,0.05
364,CVE-2023-25439,2023-05-23,CVE-2023-32369,2025-01-13,9,0.14999999999999963
364,CVE-2023-25439,2023-05-23,CVE-2023-44088,2025-04-10,10,0.1999999999999993
364,CVE-2023-25439,2023-05-23,CVE-2023-38501,2023-07-28,11,0.20000000000000018
364,CVE-2023-25439,2023-05-23,CVE-2023-4407,2023-09-04,12,0.20000000000000018
423,CVE-2023-31873,2023-05-23,CVE-2023-28293,2023-06-26,1,0.0
423,CVE-2023-31873,2023-05-23,CVE-2023-28285,2023-07-03,2,0.0
423,CVE-2023-31873,2023-05-23,CVE-2023-33137,2023-07-03,3,0.0
423,CVE-2023-31873,2023-05-23,CVE-2023-33148,2023-07-20,4,0.0
423,CVE-2023-31873,2023-05-23,CVE-2023-34634,2023-07-28,5,0.0
423,CVE-2023-31873,2023-05-23,CVE-2023-39147,2023-07-31,6,0.0
423,CVE-2023-31873,2023-05-23,CVE-2023-31468,2023-08-21,7,0.0
423,CVE-2023-31873,2023-05-23,CVE-2023-46022,2024-03-20,8,0.0
423,CVE-2023-31873,2023-05-23,CVE-2023-29336,2025-05-25,9,0.0
423,CVE-2023-31873,2023-05-23,CVE-2023-2640,2023-07-31,10,0.05
423,CVE-2023-31873,2023-05-23,CVE-2023-32629,2023-07-31,11,0.05
423,CVE-2023-31873,2023-05-23,CVE-2023-41061,2025-02-10,12,0.05
424,CVE-2023-31874,2023-05-23,CVE-2023-24078,2023-07-03,1,0.0
424,CVE-2023-31874,2023-05-23,CVE-2023-36348,2023-07-03,2,0.0
424,CVE-2023-31874,2023-05-23,CVE-2023-33131,2023-07-07,3,0.0
424,CVE-2023-31874,2023-05-23,CVE-2023-27253,2023-07-20,4,0.0
424,CVE-2023-31874,2023-05-23,CVE-2023-2636,2023-07-28,5,0.0
